Country_State,Site,Component,Name_Nearest_City, Count_Building_Owned , Building_Owned_SqFt , Count_Bldgs_Leased ,Bldgs_Leased_SqFt, Count_Bldgs_Other , Bldgs_Other_SqFt , Acres_Owned , Total_Acres ,Plant_Replacement_Value_M,Latitude,Longitude,Lat_Long_Sources
Georgia,SITE-1 JASR GLYNCO ANG STATION 11.5 AC,Air National Guard,Brunswick,1,"52,768",0,0,0,0,0.00,11.50,$40.60,31.2484666,-81.48573575,US_Base_Project_BSR-FY24_Lat-Long
Georgia,SITE-5 XDQU SAVANNAH HILTON HEAD IAP 22-AC,Air National Guard,Garden City,5,"16,842",0,0,0,0,0.00,22.00,$10.30,32.12423765,-81.19770645,US_Base_Project_BSR-FY24_Lat-Long
Georgia,ST MARYS AIRPORT,Navy Active,Saint Marys,5,"24,940",0,0,0,0,0.00,278.42,$10.29,30.7542495,-81.56473289,US_Base_Project_BSR-FY24_Lat-Long
Georgia,STATHAM USARC,Army Reserve,Statham,3,"52,409",0,0,0,0,16.11,16.11,$38.65,33.9539549,-83.60891825,US_Base_Project_BSR-FY24_Lat-Long
Georgia,SUBASE KINGS BAY GA,Navy Active,Kings Bay,406,"5,336,146",0,0,198,"1,031,709","13,197.72","43,860.24","$10,130.82",30.79260135,-81.53992117,US_Base_Project_BSR-FY24_Lat-Long
Georgia,TBR MAIN,Marine Corps Active,Townsend,10,"15,958",0,0,0,0,"10,009.94","55,325.60",$99.88,31.5502875,-81.5845475,US_Base_Project_BSR-FY24_Lat-Long
Georgia,TBR NORTH,Marine Corps Active,Ludowici,2,362,0,0,0,0,"24,199.98","24,199.98",$28.19,31.7085,-81.7423,DeepSeek
Georgia,Warner Robins ARC,Army Reserve,Warner Robins,4,"41,264",0,0,0,0,15.00,15.00,$28.67,32.54570964,-83.67801786,US_Base_Project_BSR-FY24_Lat-Long
Georgia,WINDY HILL,Marine Corps Reserve,Smyrna,9,"67,071",0,0,0,0,27.73,27.73,$43.03,33.8947257,-84.49827437,US_Base_Project_BSR-FY24_Lat-Long
Germany,Amberg Freihoelser Tng Area,Army Active,Amberg,13,"11,864",0,0,0,0,0.00,338.50,$28.11,49.4019552,11.95795359,US_Base_Project_BSR-FY24_Lat-Long
Germany,Ansbach Barton Barracks,Army Active,Ansbach,11,"65,063",0,0,25,"381,624",0.00,36.02,$250.12,49.286121,10.56688,US_Base_Project_BSR-FY24_Lat-Long
Germany,Ansbach Bleidorn Fam Hsg,Army Active,Ansbach,2,735,0,0,28,"648,145",0.00,33.50,$239.08,49.29077405,10.58006993,US_Base_Project_BSR-FY24_Lat-Long
Germany,Ansbach Katterbach-Bismarck Kaserne,Army Active,Ansbach,71,"396,266",0,0,100,"2,493,039",0.00,150.73,"$1,541.35",49.3123852,10.64122261,US_Base_Project_BSR-FY24_Lat-Long
Germany,Ansbach Shipton-Urlas Kaserne,Army Active,Ansbach,91,"572,435",0,0,23,"244,950",0.00,388.20,$444.47,49.3167451,10.6021713,US_Base_Project_BSR-FY24_Lat-Long
Germany,"BANN COMM STA 2, POLYGONE",Air Force Active,Bann,7,"18,501",0,0,0,0,0.00,51.00,$15.44,49.37808154,7.602758867,US_Base_Project_BSR-FY24_Lat-Long
Germany,BANN COMM STATION SITE 1,Air Force Active,Bann,7,"17,651",0,0,0,0,0.00,8.29,$16.48,49.39741888,7.595351356,US_Base_Project_BSR-FY24_Lat-Long
Germany,Baumholder Airfield,Army Active,Baumholder,3,"10,396",0,0,0,0,0.00,46.70,$15.91,49.6517607,7.3050252,US_Base_Project_BSR-FY24_Lat-Long
Germany,Baumholder Fam Hsg,Army Active,Baumholder,40,"75,572",0,0,65,"2,228,607",0.00,0.80,$783.86,49.61776156,7.3290635,US_Base_Project_BSR-FY24_Lat-Long
Germany,Baumholder Hospital,Army Active,Baumholder,5,"10,536",0,0,11,"186,314",0.00,14.70,$147.24,49.615108,7.326343655,US_Base_Project_BSR-FY24_Lat-Long
Germany,Baumholder QM Area,Army Active,Baumholder,18,"44,847",0,0,21,"314,524",0.00,84.91,$189.22,49.615108,7.326343655,US_Base_Project_BSR-FY24_Lat-Long
Germany,Baumholder Smith Barracks,Army Active,Baumholder,248,"685,410",0,0,175,"2,872,652",0.00,"1,119.01","$2,506.08",49.6196256,7.3180351,US_Base_Project_BSR-FY24_Lat-Long
Germany,Baumholder Wetzel Family Housing,Army Active,Baumholder,7,"29,775",0,0,19,"597,831",0.00,355.16,$282.78,49.6111493,7.325016342,US_Base_Project_BSR-FY24_Lat-Long
Germany,Baumholder Wetzel Kaserne,Army Active,Baumholder,18,"94,999",0,0,8,"98,937",0.00,0.00,$120.76,49.6083137,7.321477665,US_Base_Project_BSR-FY24_Lat-Long
Germany,Boeblingen Panzer Fam Hsg,Army Active,Boeblingen,4,"15,523",0,0,21,"519,249",0.00,23.02,$201.21,48.68587768,9.044778167,US_Base_Project_BSR-FY24_Lat-Long
Germany,Boeblingen Panzer Kaserne,Army Active,Stuttgart,29,"228,285",0,0,34,"1,265,185",0.00,113.22,$759.07,49.4406805,7.8317298,US_Base_Project_BSR-FY24_Lat-Long
Germany,Boeblingen Panzer Officers Club,Army Active,Boeblingen,2,"3,489",0,0,2,"22,548",0.00,1.64,$17.00,48.68318194,9.04540049,US_Base_Project_BSR-FY24_Lat-Long
Germany,Boeblingen Panzer Range,Army Active,Boeblingen,4,"7,135",0,0,4,"5,844",0.00,26.50,$13.40,48.67337788,9.052036656,US_Base_Project_BSR-FY24_Lat-Long
Germany,Boeblingen Panzer Tng Area,Army Active,Boeblingen,14,"310,700",0,0,55,"42,076",0.00,"1,420.26",$233.51,48.67882181,9.071595072,US_Base_Project_BSR-FY24_Lat-Long
Germany,Bremerhaven Port,Army Active,Bremerhaven,0,0,0,0,2,"21,922",0.00,6.90,$13.98,53.55,8.5533,DeepSeek
Germany,BUECHEL AIR BASE SITE 1,Air Force Active,Buchel,5,"20,989",0,0,5,"35,096",0.00,0.00,$23.85,50.1714805,7.058077112,US_Base_Project_BSR-FY24_Lat-Long
Germany,Darmstadt Training Center,Army Active,Darmstadt,27,"67,880",0,0,5,"44,154",0.00,272.90,$97.93,49.7602361,8.652338284,US_Base_Project_BSR-FY24_Lat-Long
Germany,Duelmen Tower Barracks,Army Active,Dulmen,1,79,0,0,42,"946,057",0.00,111.52,$369.79,51.83075525,7.306260556,US_Base_Project_BSR-FY24_Lat-Long
Germany,Echterdingen Stuttgart Army Airfield,Army Active,Stuttgart,14,"36,013",0,0,15,"156,332",0.00,18.27,$151.27,48.6794817,9.191234602,US_Base_Project_BSR-FY24_Lat-Long
Germany,Egelsbach Transmitter Fac,Army Active,Langen,10,"23,852",0,0,1,107,0.00,119.97,$32.97,50.00374325,8.61218673,US_Base_Project_BSR-FY24_Lat-Long
Germany,EINSIEDLERHOF MAINTENANCE ANX SITE 1,Air Force Active,Einsiedlerhof,9,"115,441",0,0,0,0,0.00,14.00,$68.23,49.42582199,7.701576346,US_Base_Project_BSR-FY24_Lat-Long
Germany,EINSIEDLERHOF STORAGE ANNEX SITE 1,Air Force Active,Einsiedlerhof,9,"106,737",0,0,14,"363,255",0.00,28.00,$214.42,49.44074337,7.643253873,US_Base_Project_BSR-FY24_Lat-Long
Germany,EINSIEDLERKOEPFE TRAINING ANX SITE 1,Air Force Active,Kaiserlautern,4,"5,338",0,0,1,"11,057",0.00,311.00,$13.07,49.42454485,7.671695776,US_Base_Project_BSR-FY24_Lat-Long
Germany,Finthen Local Training Area,Army Active,Mainz,20,"6,241",0,0,1,855,0.00,193.24,$23.69,49.968889,8.146389,US_Base_Project_BSR-FY24_Lat-Long
Germany,Franken-Oberdachstetten Tng Area,Army Active,Illesheim,24,"20,961",0,0,79,"262,537",0.00,293.70,$176.78,49.4167,10.4333,DeepSeek
Germany,Frasdorf Operations Area,Army Active,Garmisch,0,0,0,0,3,"8,706",0.00,"1,679.00",$4.18,47.5236,11.0484,DeepSeek
Germany,Garmisch Artillery Kaserne,Army Active,Garmisch,29,"22,195",2,365,34,"500,561",0.00,"4,829.40",$263.50,47.48415635,11.05921666,US_Base_Project_BSR-FY24_Lat-Long
Germany,Garmisch Fam Hsg,Army Active,Garmisch,24,"8,750",3,"5,767",21,"344,793",0.00,0.00,$147.13,47.48362722,11.06239659,US_Base_Project_BSR-FY24_Lat-Long
Germany,Garmisch Hausberg Ski Area,Army Active,Garmisch,2,"8,461",0,0,0,0,0.00,29.32,$1.19,47.484,11.0959,DeepSeek
Germany,Garmisch Osterfelderstr Hsg,Army Active,Garmisch,0,0,0,0,1,"11,321",0.00,58.80,$3.45,47.4918,11.0967,DeepSeek
Germany,Garmisch Sheridan Barracks,Army Active,Garmisch,2,"301,535",0,0,11,"401,133",0.00,108.20,$302.03,47.48321732,11.06485648,US_Base_Project_BSR-FY24_Lat-Long
Germany,GEILENKIRCHEN AIR BASE SITE 1,Air Force Active,Geilenkirchen,10,"44,461",1,"2,500",7,"76,182",0.00,0.00,$75.74,50.95482,6.0590193,US_Base_Project_BSR-FY24_Lat-Long
Germany,Germersheim Army Depot,Army Active,Germersheim,133,"1,910,432",0,0,39,"309,658",0.00,462.17,"$1,207.58",49.22496895,8.3466369,US_Base_Project_BSR-FY24_Lat-Long
Germany,Grafenwoehr East Camp,Army Active,Grafenwohr,547,"3,445,961",0,0,590,"3,573,835",0.00,0.00,"$4,989.64",49.7055057,11.89801663,US_Base_Project_BSR-FY24_Lat-Long
Germany,Grafenwoehr Leases,Army Active,Grafenwohr,0,0,1814,"7,719,807",1,"2,733",0.00,"6,763.58","$2,077.62",49.7209901,11.9018174,US_Base_Project_BSR-FY24_Lat-Long
Germany,Grafenwoehr Tng Area,Army Active,Grafenwohr,423,"351,585",1,1,9,"9,469",0.00,"61,852.07","$1,242.30",49.6826972,11.80285758,US_Base_Project_BSR-FY24_Lat-Long
Germany,Gruenstadt AAFES Fac,Army Active,Gruenstadt,13,"42,575",0,0,10,"422,908",0.00,18.20,$145.85,49.5545,8.1763,US_Base_Project_BSR-FY24_Lat-Long
Germany,Hohenfels Leases,Army Active,Hohenfels,0,0,510,"1,746,827",0,0,0.00,0.00,$469.61,49.2042676,11.8477896,US_Base_Project_BSR-FY24_Lat-Long
Germany,Hohenfels Tng Area,Army Active,Hohenfels,601,"1,395,987",0,0,356,"1,754,820",0.00,"40,115.70","$3,229.46",49.21783804,11.78597,US_Base_Project_BSR-FY24_Lat-Long
Germany,Hoppstaedten Waterworks,Army Active,Baumholder,3,"4,161",0,0,4,"24,555",0.00,16.50,$37.29,49.61458259,7.211987362,US_Base_Project_BSR-FY24_Lat-Long
Germany,HUSTERHOEH COMMUNICATION SITE SITE 1,Air Force Active,Pirmasens,6,"2,492",0,0,3,"15,892",0.00,185.00,$14.42,49.23832303,7.611451538,US_Base_Project_BSR-FY24_Lat-Long
Germany,Husterhoeh Kaserne,Army Active,Pirmasens,0,0,0,0,0,0,0.00,133.30,$0.00,49.22659526,7.610915096,US_Base_Project_BSR-FY24_Lat-Long
Germany,HUSTERHOEH WAREHOUSE COMPLEX,Air Force Active,Pirmasens,1,271,0,0,14,"438,562",0.00,28.73,$181.56,49.23203213,7.615356834,US_Base_Project_BSR-FY24_Lat-Long
Germany,Illesheim Storck Barracks,Army Active,Illesheim,52,"181,325",0,0,91,"1,861,428",0.00,677.50,"$1,200.14",49.47880605,10.38808858,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kaiserslautern Army Depot,Army Active,Kaiserlautern,89,"674,161",0,0,51,"896,404",0.00,789.06,$966.59,49.4467287,7.8211166,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kaiserslautern Army Vogelweh,Army Active,Kaiserlautern,1,"59,103",0,0,0,0,0.00,15.48,$17.55,49.4432174,7.7689951,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kaiserslautern Daenner Kaserne,Army Active,Kaiserlautern,26,"38,542",0,0,27,"428,327",0.00,27.60,$261.63,49.4459875,7.8178173,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kaiserslautern Equip Spt Ctr,Army Active,Kaiserlautern,21,"7,782",0,0,19,"200,668",0.00,0.00,$119.58,49.43994138,7.831929192,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kaiserslautern Kleber Kaserne,Army Active,Kaiserlautern,49,"68,251",0,0,38,"1,051,974",0.00,89.50,$689.20,49.4418646,7.8062496,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kaiserslautern Panzer Kaserne,Army Active,Kaiserlautern,6,"2,096",0,0,9,"309,443",0.00,69.10,$176.31,49.4406805,7.8317298,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kaiserslautern Pulaski Barracks,Army Active,Kaiserlautern,37,"43,917",0,0,36,"235,409",0.00,130.40,$206.39,49.4315609,7.688088207,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kaiserslautern Rhine Ordnance Barracks,Army Active,Kaiserlautern,160,"706,632",0,0,559,"1,648,604",0.00,"3,471.77","$1,973.82",49.4463548,7.695934,US_Base_Project_BSR-FY24_Lat-Long
Germany,KAISERSLAUTERN WAREHOUSE STORAGE,Air Force Active,Ramstein,0,0,1,"124,248",0,0,0.00,0.00,$40.98,49.44453745,7.673556897,US_Base_Project_BSR-FY24_Lat-Long
Germany,KAPAUN ADMINISTRATION ANX SITE 1,Air Force Active,Kaiserlautern,32,"155,239",0,0,31,"480,213",0.00,91.41,$369.50,49.42902178,7.6981239,US_Base_Project_BSR-FY24_Lat-Long
Germany,Kornwestheim Golf Course,Army Active,Kornwestheim,6,"27,996",0,0,1,435,0.00,314.45,$21.29,49.4418646,7.8062496,US_Base_Project_BSR-FY24_Lat-Long
Germany,Landstuhl Breitenwald Tng Area,Army Active,Landstuhl,8,"7,711",0,0,0,0,0.00,263.71,$8.84,49.4006558,7.535871526,US_Base_Project_BSR-FY24_Lat-Long
Germany,LANDSTUHL FAMILY HOUSING ANNEX O3 SITE 1,Air Force Active,Landstuhl,26,"233,709",0,0,6,"143,460",0.00,43.50,$192.59,49.41394778,7.589036143,US_Base_Project_BSR-FY24_Lat-Long
Germany,Landstuhl Heliport,Army Active,Landstuhl,39,"149,044",0,0,0,0,0.00,0.90,$123.38,49.4030457,7.536122604,US_Base_Project_BSR-FY24_Lat-Long
Germany,Landstuhl Hospital,Army Active,Landstuhl,110,"302,995",0,0,70,"1,600,983",0.00,262.82,"$1,154.20",49.4042184,7.5602942,US_Base_Project_BSR-FY24_Lat-Long
Germany,LANDSTUHL MAINTENANCE SITE NO 2 SITE 1,Air Force Active,Landstuhl,8,"34,410",0,0,5,"15,964",0.00,7.00,$37.69,51,9,US_Base_Project_BSR-FY24_Lat-Long
Germany,LANDSTUHL MAINTENANCE SITE SITE 1,Air Force Active,Landstuhl,39,"161,597",0,0,3,"8,883",0.00,23.00,$113.83,51,9,US_Base_Project_BSR-FY24_Lat-Long
Germany,Mainz Sand Dunes Trg Area,Army Active,Mainz,0,0,1,"1,710",0,0,0.00,123.90,$1.83,49.9833,8.1167,DeepSeek
Germany,Mannheim Coleman Barracks,Army Active,Mannheim,92,"350,183",0,0,136,"1,617,426",0.00,"29,028.46","$1,340.37",49.5609876,8.464037068,US_Base_Project_BSR-FY24_Lat-Long
Germany,Mannheim Leases,Army Active,Mannheim,0,0,0,0,0,0,0.00,"1,050.25",$3.70,49.5167,8.4667,DeepSeek
Germany,Miesau Ammo Depot,Army Active,Miesau,118,"803,437",0,0,482,"1,469,144",0.00,"1,623.85","$1,729.52",49.39243763,7.436080286,US_Base_Project_BSR-FY24_Lat-Long
Germany,Miesau Leases,Army Active,Miesau,0,0,0,0,0,0,0.00,872.00,$22.09,49.3974764,7.430189693,US_Base_Project_BSR-FY24_Lat-Long
Germany,Moehringen Kelley Barracks,Army Active,Stuttgart,35,"126,551",0,0,22,"737,213",0.00,71.63,$483.91,48.72446505,9.178267206,US_Base_Project_BSR-FY24_Lat-Long
Germany,Moehringen Kelley Fam Hsg,Army Active,Stuttgart,2,545,0,0,34,"415,422",0.00,27.50,$129.34,48.73040754,9.145407897,US_Base_Project_BSR-FY24_Lat-Long
Germany,NIEDERKAIL WATER SYSTEM ANNEX SITE 1,Air Force Active,Trier,0,0,0,0,0,0,0.00,20.00,$0.82,49.9776814,6.74091276,US_Base_Project_BSR-FY24_Lat-Long
Germany,Oberammergau NATO School,Army Active,Garmisch,1,"1,439",0,0,4,"43,010",0.00,0.00,$19.02,47.59289765,11.08282112,US_Base_Project_BSR-FY24_Lat-Long
Germany,Pfeffelbach Waterworks,Army Active,Pfeffelbach,0,0,0,0,0,0,0.00,257.30,$0.00,49.53812323,7.307302811,US_Base_Project_BSR-FY24_Lat-Long
Germany,RAMSTEIN AIR BASE SITE 1,Air Force Active,Ramstein,562,"4,962,334",0,0,275,"4,476,580",0.00,"3,095.00","$6,834.41",49.441426,7.601240124,US_Base_Project_BSR-FY24_Lat-Long
Germany,RAMSTEIN STORAGE ANNEX SITE 1,Air Force Active,Weilerbach,17,"222,289",0,0,3,"25,413",0.00,85.00,$189.40,49.44987693,7.616644164,US_Base_Project_BSR-FY24_Lat-Long
Germany,Sembach Kaserne,Army Active,Sembach,65,"651,383",0,0,52,"932,110",0.00,285.70,$931.04,49.5321249,7.865895023,US_Base_Project_BSR-FY24_Lat-Long
Germany,SPANGDAHLEM SITE 1,Air Force Active,Spangdahlem,428,"2,833,868",0,0,158,"1,700,112",0.00,"1,634.00","$3,777.85",49.97958235,6.69962071,US_Base_Project_BSR-FY24_Lat-Long
Germany,SPANGDAHLEM WASTE ANNEX SITE 1,Air Force Active,Spangdahlem,4,"12,177",0,0,0,0,0.00,3.00,$52.99,49.97202019,6.6810591,US_Base_Project_BSR-FY24_Lat-Long
Germany,Stuttgart Admin Facility,Army Active,Stuttgart,0,0,0,0,1,"19,700",0.00,0.70,$11.68,48.8283,9.1456,DeepSeek
Germany,Stuttgart Robinson & Grenadier Fam Hsg,Army Active,Stuttgart,3,854,0,0,44,"1,122,225",0.00,124.60,$427.65,48.82158456,9.185563018,US_Base_Project_BSR-FY24_Lat-Long
Germany,Stuttgart Robinson Barracks,Army Active,Stuttgart,3,"86,561",0,0,5,"19,638",0.00,32.90,$32.75,48.8226902,9.191495607,US_Base_Project_BSR-FY24_Lat-Long
Germany,Stuttgart Robinson Dep School,Army Active,Stuttgart,1,301,0,0,4,"166,516",0.00,0.00,$75.63,48.6839176,9.052675576,US_Base_Project_BSR-FY24_Lat-Long
Germany,Viahingen Patch Barracks,Army Active,Stuttgart,36,"428,998",0,0,38,"1,144,557",0.00,194.20,$896.96,48.7355296,9.08094885,US_Base_Project_BSR-FY24_Lat-Long
Germany,Viahingen Patch Kefurt & Craig Fam Hsg,Army Active,Stuttgart,0,0,0,0,40,"988,993",0.00,1.80,$326.56,48.73321872,9.082296809,US_Base_Project_BSR-FY24_Lat-Long
Germany,Viahingen Patch Steuben & Weicht Fam Hsg,Army Active,Stuttgart,2,782,0,0,54,"542,456",0.00,0.00,$180.17,48.73596061,9.083839222,US_Base_Project_BSR-FY24_Lat-Long
Germany,Vilseck Leases,Army Active,Vilseck,0,0,117,"836,166",0,0,0.00,"2,131.36",$216.66,49.64239682,11.7946827,US_Base_Project_BSR-FY24_Lat-Long
Germany,Vilseck South Camp,Army Active,Vilseck,571,"3,981,738",0,0,142,"1,729,131",0.00,5.80,"$3,621.87",49.6118985,11.8037554,US_Base_Project_BSR-FY24_Lat-Long
Germany,VOGELWEH FAMILY HOUSING ANNEX SITE 1,Air Force Active,Kaiserlautern,237,"1,800,235",0,0,52,"1,899,890",0.00,631.00,"$1,538.05",49.42864437,7.711963908,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wackernheim McCully Support Center,Army Active,Wackernheim,32,"212,301",0,0,28,"349,905",0.00,276.00,$357.70,49.9671119,8.119156552,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wackernheim Regional Range Complex,Army Active,Wackernheim,8,"2,370",0,0,6,"4,280",0.00,24.84,$16.22,49.9587689,8.133759465,US_Base_Project_BSR-FY24_Lat-Long
Germany,Weilimdorf Warehouse,Army Active,Stuttgart,0,0,0,0,2,"61,758",0.00,3.90,$24.96,48.8267422,9.098104884,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wiesbaden Aukamm Hsg Area,Army Active,Wiesbaden,10,"55,450",0,0,114,"1,292,765",0.00,169.44,$530.21,50.0921291,8.273797766,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wiesbaden Crestview Hsg Area,Army Active,Wiesbaden,0,0,0,0,58,"1,119,977",0.00,29.90,$448.23,50.083213,8.27321637,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wiesbaden Hainerberg Hsg & Shopping Ctr,Army Active,Wiesbaden,35,"728,832",0,0,67,"1,440,515",0.00,150.16,$912.69,50.06965031,8.2730965,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wiesbaden Kastel Support Annex,Army Active,Wiesbaden,12,"18,357",0,0,3,"37,403",0.00,18.00,$43.91,50.02117222,8.272088017,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wiesbaden Lucius D. Clay Kaserne,Army Active,Wiesbaden,467,"1,729,978",0,0,118,"2,317,131",0.00,699.91,"$2,771.96",50.0073113,8.2819848,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wiesbaden Mainz-Kastel Station,Army Active,Wiesbaden,25,"24,623",0,0,28,"792,876",0.00,58.20,$436.34,50.08147538,8.161283054,US_Base_Project_BSR-FY24_Lat-Long
Germany,Wiesbden Rheinblick Golf Course,Army Active,Wiesbaden,15,"44,319",0,0,1,642,0.00,0.20,$48.37,50.048874,8.322176283,US_Base_Project_BSR-FY24_Lat-Long
Greece,LARISSA GREECE,Air Force Active,Larisa,2,"12,000",0,0,0,0,0.00,1.00,$24.28,39.6417,22.417,DeepSeek
Greece,MARATHI PIER AREA,Navy Active,Ormos Soudas,7,"16,319",0,0,0,0,0.00,0.00,$255.48,35.49724748,24.14883901,US_Base_Project_BSR-FY24_Lat-Long
Greece,MOMAG COMPOUND,Navy Active,Ormos Soudas,1,980,0,0,5,"20,235",0.00,0.00,$12.02,35.53300095,24.16082045,US_Base_Project_BSR-FY24_Lat-Long
Greece,NATO ORDNANCE AREA,Navy Active,Ormos Soudas,1,877,0,0,16,"162,850",0.00,0.00,$278.44,35.572778,24.173611,US_Base_Project_BSR-FY24_Lat-Long
Greece,NAVSUPPACT SOUDA BAY GR,Navy Active,Ormos Soudas,55,"436,782",0,0,0,0,0.00,101.10,$781.82,35.5024001,24.12129624,US_Base_Project_BSR-FY24_Lat-Long
Greenland,PITUFFIK SPACE BASE,US Space Force Active,Thule,197,"2,352,986",0,0,0,0,0.00,"233,034.00","$14,911.22",76.5311,-68.7031,DeepSeek
Guam,AGANA,Navy Active,Agana,3,"17,760",0,0,0,0,6.70,19.30,$27.07,13.4732192,144.7647311,US_Base_Project_BSR-FY24_Lat-Long
Guam,APRA HEIGHTS,Navy Active,Naval Station Apra,132,"636,293",0,0,0,0,69.63,72.72,"$1,230.96",13.4030009,144.6834416,US_Base_Project_BSR-FY24_Lat-Long
Guam,APRA HEIGHTS OLD,Navy Active,Naval Station Apra,0,0,0,0,0,0,174.10,174.10,$0.00,13.4030009,144.6834416,US_Base_Project_BSR-FY24_Lat-Long
Guam,BARRIGADA,Navy Active,Barrigada,32,"253,178",0,0,0,0,"1,365.96","1,570.29",$838.06,13.47169,144.82928,DeepSeek
Guam,BARRIGADA,Navy Active,Barrigada,3,664,0,0,0,0,431.89,432.97,$5.18,13.47169,144.82928,DeepSeek
Guam,BULL CART 3,Navy Active,Agana,0,0,0,0,0,0,0.01,17.01,$0.00,13.479167,144.75,US_Base_Project_BSR-FY24_Lat-Long
Guam,BULLCART TRAIL,Navy Active,Agana,0,0,0,0,0,0,0.10,189.82,$0.00,13.479167,144.75,US_Base_Project_BSR-FY24_Lat-Long
Guam,CIVIL 3-49 PARCEL 1,Navy Active,Agana,0,0,0,0,0,0,11.12,11.12,$0.00,13.47739296,144.7577664,US_Base_Project_BSR-FY24_Lat-Long
Guam,DANDAN,Navy Active,Agana,6,"26,070",0,0,0,0,58.82,78.22,$52.51,15.1341291,145.735585,US_Base_Project_BSR-FY24_Lat-Long
Guam,DRYDOCK ISLAND,Navy Active,Agat,0,0,0,0,0,0,44.75,44.75,$0.00,13.4532019,144.6658931,US_Base_Project_BSR-FY24_Lat-Long
Guam,Dydasco USARC,Army Reserve,Barrigada,7,"71,466",0,0,0,0,0.00,0.00,$160.56,13.47414603,144.808982,US_Base_Project_BSR-FY24_Lat-Long
Guam,"FINEGAYAN, SOUTH",Navy Active,Finegayan,0,0,0,0,0,0,289.60,363.15,$0.00,13.54979255,144.8320825,US_Base_Project_BSR-FY24_Lat-Long
Guam,Ft Juan Muna,Army National Guard,Barrigada,41,"120,750",0,0,0,0,15.03,15.03,$185.96,13.50259657,144.8183548,US_Base_Project_BSR-FY24_Lat-Long
Guam,GLASS BREAKWATER,Navy Active,Agat,0,0,0,0,0,0,36.00,36.00,$0.00,13.4645547,144.6407105,US_Base_Project_BSR-FY24_Lat-Long
Guam,GLUP 77 APRA,Navy Active,Naval Station Apra,0,0,0,0,0,0,60.15,70.80,$0.00,13.4008744,144.6820955,US_Base_Project_BSR-FY24_Lat-Long
Guam,GUARNG Barrigada Complex,Army National Guard,Barrigada,14,"211,922",0,0,0,0,51.30,51.30,$428.78,13.47406,144.81017,DeepSeek
Guam,HARMON,Navy Active,Dededo,0,0,0,0,0,0,0.00,154.99,$0.00,13.5067837,144.8100254,US_Base_Project_BSR-FY24_Lat-Long
Guam,HARMON SUBSTATION,Navy Active,Dededo,0,0,0,0,0,0,0.00,15.12,$0.00,13.52237711,144.8178357,US_Base_Project_BSR-FY24_Lat-Long
Guam,J3-AVGAS AREA 3,Navy Active,Dededo,0,0,0,0,0,0,9.68,22.05,$0.00,13.5,144.8,US_Base_Project_BSR-FY24_Lat-Long
Guam,"MAGAZINE RESERVOIR, NM",Navy Active,Santa Rita,0,0,0,0,0,0,10.25,12.90,$0.00,13.35909664,144.7057639,US_Base_Project_BSR-FY24_Lat-Long
Guam,MARBO,Navy Active,Mangilao,4,"2,666",0,0,0,0,0.00,85.32,$20.45,13.4900564,144.8593868,US_Base_Project_BSR-FY24_Lat-Long
Guam,NAVAL HOSPITAL,Navy Active,Agana,51,"542,044",0,0,0,0,121.92,145.99,"$1,308.10",13.47410655,144.7402091,US_Base_Project_BSR-FY24_Lat-Long
Guam,NAVAL MAGAZINE,Navy Active,Santa Rita,212,"681,073",0,0,0,0,"8,639.84","8,766.69","$2,686.06",13.35541465,144.6875516,US_Base_Project_BSR-FY24_Lat-Long
Guam,NAVBASE GUAM,Navy Active,Agana,933,"5,768,049",0,0,16,"52,756","3,362.13","3,588.44","$16,215.91",13.4732192,144.7647311,US_Base_Project_BSR-FY24_Lat-Long
Guam,NIMITZ HILL,Navy Active,Nimitz Hill,35,"141,316",0,0,0,0,69.58,145.41,$646.31,13.4626472,144.7305811,US_Base_Project_BSR-FY24_Lat-Long
Guam,NSA ANDERSEN,Navy Active,Andersen Air Force Base,"1,244","6,486,788",0,0,3,"1,508","15,220.09","15,235.09","$27,335.26",13.5811111,144.9244444,US_Base_Project_BSR-FY24_Lat-Long
Guam,"OTHER FAM HSG, NH",Navy Active,Nimitz Hill,0,0,0,0,0,0,93.42,107.95,$0.00,13.46233197,144.7305557,US_Base_Project_BSR-FY24_Lat-Long
Guam,PITI POWER PLANT,Navy Active,Piti,0,0,0,0,0,0,24.38,58.89,$0.00,13.4628549,144.6889979,US_Base_Project_BSR-FY24_Lat-Long
Guam,POL AREA 2,Navy Active,Asan,0,0,0,0,0,0,1.20,17.58,$0.00,13.47038125,144.7084369,US_Base_Project_BSR-FY24_Lat-Long
